"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201902061300","8","0","3"
"N_MN008","1303","201902061400","8","0","3"
"N_MN008","1303","201902061500","8","0","3"
"N_MN008","1303","201902061600","8","0","3"
"N_MN008","1303","201902061700","8","0","3"
"N_MN008","1303","201902061800","8","0","3"
"N_MN008","1303","201902061900","8","0","3"
"N_MN008","1303","201902062000","8","0","3"
"N_MN008","1303","201902062100","8","0","3"
"N_MN008","1303","201902062200","7","0","3"
"N_MN008","1303","201902062300","8","0","3"
"N_MN008","1303","201902070000","8","0","3"
"N_MN008","1303","201902070100","8","0","3"
"N_MN008","1303","201902070200","7","0","3"
"N_MN008","1303","201902070300","7","0","3"
"N_MN008","1303","201902070400","8","0","3"
"N_MN008","1303","201902070500","7","0","3"
"N_MN008","1303","201902070600","7","0","3"
"N_MN008","1303","201902070700","8","0","3"
"N_MN008","1303","201902070800","8","0","3"
"N_MN008","1303","201902070900","8","0","3"
"N_MN008","1303","201902071000","8","0","3"
"N_MN008","1303","201902071100","8","0","3"
"N_MN008","1303","201902071200","7","0","3"
"N_MN008","1303","201902071300","6","0","3"
"N_MN008","1303","201902071400","7","0","3"
"N_MN008","1303","201902071500","5","0","3"
"N_MN008","1303","201902071600","6","0","3"
"N_MN008","1303","201902071700","1","0","3"
"N_MN008","1303","201902071800","7","0","3"
"N_MN008","1303","201902071900","3","0","3"
"N_MN008","1303","201902072000","7","0","3"
"N_MN008","1303","201902072100","8","0","3"
"N_MN008","1303","201902072200","8","0","3"
"N_MN008","1303","201902072300","8","0","3"
"N_MN008","1303","201902080000","8","0","3"
"N_MN008","1303","201902080100","8","0","3"
"N_MN008","1303","201902080200","8","0","3"
"N_MN008","1303","201902080300","7","0","3"
"N_MN008","1303","201902080400","8","0","3"
"N_MN008","1303","201902080500","8","0","3"
"N_MN008","1303","201902080600","8","0","3"
"N_MN008","1303","201902080700","7","0","3"
"N_MN008","1303","201902080800","8","0","3"
"N_MN008","1303","201902080900","8","0","3"
"N_MN008","1303","201902081000","8","0","3"
"N_MN008","1303","201902081100","7","0","3"
"N_MN008","1303","201902081200","8","0","3"
"N_MN008","1303","201902081300","8","0","3"
"N_MN008","1303","201902081400","8","0","3"
"N_MN008","1303","201902081500","8","0","3"
"N_MN008","1303","201902081600","7","0","3"
"N_MN008","1303","201902081700","8","0","3"
"N_MN008","1303","201902081800","8","0","3"
"N_MN008","1303","201902081900","8","0","3"
"N_MN008","1303","201902082000","8","0","3"
"N_MN008","1303","201902082100","8","0","3"
"N_MN008","1303","201902082200","8","0","3"
"N_MN008","1303","201902082300","8","0","3"
"N_MN008","1303","201902090000","8","0","3"
"N_MN008","1303","201902090100","8","0","3"
"N_MN008","1303","201902090200","7","0","3"
"N_MN008","1303","201902090300","8","0","3"
"N_MN008","1303","201902090400","7","0","3"
"N_MN008","1303","201902090500","7","0","3"
"N_MN008","1303","201902090600","7","0","3"
"N_MN008","1303","201902090700","8","0","3"
"N_MN008","1303","201902090800","3","0","3"
"N_MN008","1303","201902090900","2","0","3"
"N_MN008","1303","201902091000","7","0","3"
"N_MN008","1303","201902091100","7","0","3"
"N_MN008","1303","201902091200","4","0","3"
"N_MN008","1303","201902091300","7","0","3"
"N_MN008","1303","201902091400","7","0","3"
"N_MN008","1303","201902091500","7","0","3"
"N_MN008","1303","201902091600","8","0","3"
"N_MN008","1303","201902091700","8","0","3"
"N_MN008","1303","201902091800","7","0","3"
"N_MN008","1303","201902091900","8","0","3"
"N_MN008","1303","201902092000","8","0","3"
"N_MN008","1303","201902092100","7","0","3"
"N_MN008","1303","201902092200","8","0","3"
"N_MN008","1303","201902092300","8","0","3"
"N_MN008","1303","201902100000","7","0","3"
"N_MN008","1303","201902100100","8","0","3"
"N_MN008","1303","201902100200","7","0","3"
"N_MN008","1303","201902100300","7","0","3"
"N_MN008","1303","201902100400","7","0","3"
"N_MN008","1303","201902100500","8","0","3"
"N_MN008","1303","201902100600","7","0","3"
"N_MN008","1303","201902100700","7","0","3"
"N_MN008","1303","201902100800","8","0","3"
"N_MN008","1303","201902100900","7","0","3"
"N_MN008","1303","201902101000","8","0","3"
"N_MN008","1303","201902101100","8","0","3"
"N_MN008","1303","201902101200","7","0","3"
"N_MN008","1303","201902101300","7","0","3"
"N_MN008","1303","201902101400","7","0","3"
"N_MN008","1303","201902101500","8","0","3"
"N_MN008","1303","201902101600","8","0","3"
"N_MN008","1303","201902101700","8","0","3"
"N_MN008","1303","201902101800","8","0","3"
"N_MN008","1303","201902101900","7","0","3"
"N_MN008","1303","201902102000","8","0","3"
"N_MN008","1303","201902102100","7","0","3"
"N_MN008","1303","201902102200","7","0","3"
"N_MN008","1303","201902102300","8","0","3"
"N_MN008","1303","201902110000","8","0","3"
"N_MN008","1303","201902110100","7","0","3"
"N_MN008","1303","201902110200","7","0","3"
"N_MN008","1303","201902110300","7","0","3"
"N_MN008","1303","201902110400","7","0","3"
"N_MN008","1303","201902110500","8","0","3"
"N_MN008","1303","201902110600","8","0","3"
"N_MN008","1303","201902110700","7","0","3"
"N_MN008","1303","201902110800","8","0","3"
"N_MN008","1303","201902110900","8","0","3"
"N_MN008","1303","201902111000","8","0","3"
"N_MN008","1303","201902111100","8","0","3"
"N_MN008","1303","201902111200","8","0","3"
"N_MN008","1303","201902111300","8","0","3"
"N_MN008","1303","201902111400","7","0","3"
"N_MN008","1303","201902111500","2","0","3"
"N_MN008","1303","201902111600","1","0","3"
"N_MN008","1303","201902111700","4","0","3"
